fmid,vendor_id
1011689,9371
1011691,9372
1011692,9373
1011693,9374
1011694,9375
1011696,9376
1011697,9377
1011711,9378
1011712,9379
1011713,9380
1011716,9381
1011719,9382
1011720,9383
1011721,9384
1011722,9385
1011723,9386
1011724,9387
1011725,9388
1011726,9389
1011727,9390
1011728,9391
1011729,9392
1011731,9393
1011732,9394
1011733,9395
1011734,9396
1011736,9397
1011738,9398
1011739,9399
1011740,9400
1011744,9401
1011746,9402
1011749,9403
1011756,9404
1011761,9405
1011762,9406
1011765,9407
1011767,9408
1011769,9409
1011772,9410
1011773,9411
1011774,9412
1011775,9413
1011776,9414
1011777,9415
1011779,9416
1011784,9417
1011785,9418
1011786,9419
1011793,9420
1011794,9421
1011795,9422
1011799,9423
1011802,9424
1011803,9425
1011804,9426
1011807,9427
1011808,9428
1011809,9429
1011811,9430
1011812,9431
1011813,9432
1011814,9433
1011817,9434
1011818,9435
1011820,9436
1011821,9437
1011823,9438
1011827,9439
1011829,9440
1011830,9441
1011833,9442
1011835,9443
1011836,9444
1011837,9445
1011840,9446
1011842,9447
1011843,9448
1011845,9449
1011846,9450
1011847,9451
1011848,9452
1011851,9453
1011855,9454
1011859,9455
1011866,9456
1011868,9457
1011873,9458
1011876,9459
1011877,9460
1011878,9461
1011879,9462
1011880,9463
1011884,9464
1011886,9465
1011890,9466
1011893,9467
1011895,9468
1011897,9469
1011900,9470
1011901,9471
1011903,9472
1011907,9473
1011911,9474
1011913,9475
1011914,9476
1011915,9477
1011917,9478
1011921,9479
1011922,9480
1011925,9481
1011929,9482
1011939,9483
1011940,9484
1011942,9485
1011946,9486
1011947,9487
1011950,9488
1011954,9489
1000003,9490
1000004,9491
1000008,9492
1000012,9493
1000016,9494
1000026,9495
1000036,9496
1000037,9497
1000043,9498
1000052,9499
1000055,9500
1000056,9501
1000107,9502
1000108,9503
1000111,9504
1000117,9505
1000118,9506
1000127,9507
1000130,9508
1000131,9509
1000133,9510
1000138,9511
1000141,9512
1000151,9513
1000155,9514
1000158,9515
1000162,9516
1000165,9517
1000166,9518
1000171,9519
1000173,9520
1000175,9521
1000176,9522
1000179,9523
1000180,9524
1000183,9525
1000184,9526
1000186,9527
1000187,9528
1000188,9529
1000193,9530
1000194,9531
1000197,9532
1000204,9533
1000205,9534
1000206,9535
1000207,9536
1000210,9537
1000214,9538
1000216,9539
1000219,9540
1000232,9541
1000234,9542
1000235,9543
1000236,9544
1000237,9545
1000244,9546
1000247,9547
1000248,9548
1000249,9549
1000250,9550
1000254,9551
1000262,9552
1000266,9553
1000274,9554
1000278,9555
1000279,9556
1000285,9557
1000290,9558
1000297,9559
1000298,9560
1000300,9561
1000301,9562
1000302,9563
1000307,9564
1000309,9565
1000312,9566
1000323,9567
1000324,9568
1000326,9569
1000328,9570
1000334,9571
1000335,9572
1000361,9573
1000368,9574
1000371,9575
1000372,9576
1000374,9577
1000379,9578
1000384,9579
1000389,9580
1000396,9581
1000398,9582
1000410,9583
1000411,9584
1000422,9585
1000423,9586
1000428,9587
1000430,9588
1000431,9589
1000432,9590
1000435,9591
1000436,9592
1000442,9593
1000448,9594
1000449,9595
1000455,9596
1000460,9597
1000464,9598
1000481,9599
1000483,9600
1000492,9601
1000493,9602
1000495,9603
1000497,9604
1000499,9605
1000500,9606
1000503,9607
1000505,9608
1000508,9609
1000513,9610
1000519,9611
1000520,9612
1000522,9613
1000524,9614
1000545,9615
1000548,9616
1000549,9617
1000550,9618
1000558,9619
1000559,9620
1000560,9621
1000561,9622
1000562,9623
1000566,9624
1000567,9625
1000574,9626
1000579,9627
1000585,9628
1000589,9629
1000590,9630
1000593,9631
1000596,9632
1000598,9633
1000603,9634
1000604,9635
1000605,9636
1000606,9637
1000608,9638
1000611,9639
1000612,9640
1000613,9641
1000614,9642
1000620,9643
1000626,9644
1000628,9645
1000634,9646
1000638,9647
1000640,9648
1000665,9649
1000666,9650
1000670,9651
1000672,9652
1000675,9653
1000676,9654
1000678,9655
1000686,9656
1000687,9657
1000700,9658
1000701,9659
1000702,9660
1000708,9661
1000709,9662
1000710,9663
1000713,9664
1000716,9665
1000718,9666
1000721,9667
1000722,9668
1000723,9669
1000730,9670
1000731,9671
1000734,9672
1000745,9673
1000750,9674
1000757,9675
1000759,9676
1000760,9677
1000769,9678
1000772,9679
1000774,9680
1000781,9681
1000785,9682
1000786,9683
1000790,9684
1000791,9685
1000792,9686
1000798,9687
1000799,9688
1000803,9689
1000804,9690
1000806,9691
1000808,9692
1000816,9693
1000819,9694
1000820,9695
1000824,9696
1000836,9697
1000838,9698
1000840,9699
1000841,9700
1000851,9701
1000855,9702
1000862,9703
1000863,9704
1000864,9705
1000866,9706
1000867,9707
1000869,9708
1000872,9709
1000880,9710
1000884,9711
1000886,9712
1000892,9713
1000896,9714
1000898,9715
1000905,9716
1000906,9717
1000910,9718
1000913,9719
1000915,9720
1000917,9721
1000918,9722
1000922,9723
1000924,9724
1000935,9725
1000937,9726
1000938,9727
1000939,9728
1000944,9729
1000958,9730
1000959,9731
1000964,9732
1000965,9733
1000968,9734
1000972,9735
1000973,9736
1000974,9737
1000981,9738
1000986,9739
1000989,9740
1000991,9741
1000997,9742
1001001,9743
1001003,9744
1001012,9745
1001018,9746
1001023,9747
1001034,9748
1001037,9749
1001038,9750
1001047,9751
1001048,9752
1001052,9753
1001059,9754
1001074,9755
1001075,9756
1001080,9757
1001086,9758
1001093,9759
1001097,9760
1001098,9761
1001100,9762
1001105,9763
1001106,9764
1001112,9765
1001115,9766
1001118,9767
1001119,9768
1001128,9769
1001131,9770
1001134,9771
1001135,9772
1001136,9773
1001141,9774
1001142,9775
1001143,9776
1001145,9777
1001149,9778
1001153,9779
1001155,9780
1001156,9781
1001161,9782
1001166,9783
1001173,9784
1001174,9785
1001175,9786
1001177,9787
1001179,9788
1001180,9789
1001186,9790
1001187,9791
1001188,9792
1001190,9793
1001191,9794
1001192,9795
1001198,9796
1001204,9797
1001205,9798
1001211,9799
1001212,9800
1001214,9801
1001215,9802
1001217,9803
1001218,9804
1001229,9805
1001245,9806
1001247,9807
1001252,9808
1001258,9809
1001260,9810
1001261,9811
1001271,9812
1001272,9813
1001274,9814
1001275,9815
1001278,9816
1001281,9817
1001282,9818
1001284,9819
1001296,9820
1001302,9821
1001304,9822
1001309,9823
1001312,9824
1001313,9825
1001316,9826
1001318,9827
1001319,9828
1001320,9829
1001321,9830
1001325,9831
1001326,9832
1001329,9833
1001330,9834
1001331,9835
1001333,9836
1001335,9837
1001347,9838
1001355,9839
1001356,9840
1001360,9841
1001362,9842
1001370,9843
1001377,9844
1001386,9845
1001388,9846
1001390,9847
1001394,9848
1001397,9849
1001398,9850
1001399,9851
1001401,9852
1001404,9853
1001412,9854
1001422,9855
1001424,9856
1001425,9857
1001426,9858
1001429,9859
1001435,9860
1001437,9861
1001455,9862
1001457,9863
1001467,9864
1001475,9865
1001482,9866
1001486,9867
1001487,9868
1001490,9869
1001491,9870
1001495,9871
1001506,9872
1001509,9873
1001511,9874
1001512,9875
1001518,9876
1001519,9877
1001523,9878
1001526,9879
1001527,9880
1001530,9881
1001531,9882
1001532,9883
1001533,9884
1001534,9885
1001536,9886
1001540,9887
1001541,9888
1001545,9889
1001547,9890
1001549,9891
1001557,9892
1001578,9893
1001585,9894
1001586,9895
1001597,9896
1001600,9897
1001602,9898
1001603,9899
1001604,9900
1001606,9901
1001611,9902
1001614,9903
1001615,9904
1001616,9905
1001622,9906
1001625,9907
1001627,9908
1001628,9909
1001629,9910
1001630,9911
1001632,9912
1001635,9913
1001638,9914
1001641,9915
1001642,9916
1001644,9917
1001646,9918
1001647,9919
1001649,9920
1001651,9921
1001655,9922
1001657,9923
1001664,9924
1001672,9925
1001674,9926
1001675,9927
1001680,9928
1001681,9929
1001682,9930
1001683,9931
1001691,9932
1001694,9933
1001695,9934
1001696,9935
1001699,9936
1001700,9937
1001701,9938
1001702,9939
1001703,9940
1001705,9941
1001707,9942
1001708,9943
1001722,9944
1001728,9945
1001734,9946
1001735,9947
1001736,9948
1001738,9949
1001739,9950
1001740,9951
1001748,9952
1001751,9953
1001753,9954
1001755,9955
1001756,9956
1001762,9957
1001764,9958
1001765,9959
1001766,9960
1001767,9961
1001768,9962
1001772,9963
1001773,9964
1001778,9965
1001780,9966
1001781,9967
1001789,9968
1001804,9969
1001809,9970
1001811,9971
1001819,9972
1001833,9973
1001839,9974
1001840,9975
1001841,9976
1001845,9977
1001850,9978
1001851,9979
1001852,9980
1001855,9981
1001867,9982
1001872,9983
1001875,9984
1001876,9985
1001886,9986
1001887,9987
1001889,9988
1001896,9989
1001898,9990
1001901,9991
1001906,9992
1001907,9993
1001910,9994
1001922,9995
1001927,9996
1001933,9997
1001942,9998
1001947,9999
1001948,10000
1001949,10001
1001950,10002
1001952,10003
1001956,10004
1001957,10005
1001961,10006
1001963,10007
1001964,10008
1001966,10009
1001968,10010
1001969,10011
1001981,10012
1001983,10013
1001984,10014
1001985,10015
1001991,10016
1002008,10017
1002009,10018
1002021,10019
1002025,10020
1002027,10021
1002030,10022
1002033,10023
1002034,10024
1002036,10025
1002048,10026
1002054,10027
1002056,10028
1002060,10029
1002062,10030
1002063,10031
1002064,10032
1002078,10033
1002088,10034
1002091,10035
1002094,10036
1002101,10037
1002105,10038
1002106,10039
1002113,10040
1002121,10041
1002129,10042
1002135,10043
1002136,10044
1002139,10045
1002140,10046
1002152,10047
1002155,10048
1002160,10049
1002162,10050
1002163,10051
1002168,10052
1002170,10053
1002171,10054
1002177,10055
1002181,10056
1002192,10057
1002193,10058
1002194,10059
1002195,10060
1002200,10061
1002207,10062
1002208,10063
1002209,10064
1002215,10065
1002218,10066
1002222,10067
1002225,10068
1002229,10069
1002230,10070
1002235,10071
1002237,10072
1002238,10073
1002239,10074
1002245,10075
1002247,10076
1002254,10077
1002256,10078
1002259,10079
1002262,10080
1002272,10081
1002275,10082
1002279,10083
1002280,10084
1002283,10085
1002289,10086
1002300,10087
1002301,10088
1002302,10089
1002304,10090
1002305,10091
1002307,10092
1002310,10093
1002316,10094
1002328,10095
1002329,10096
1002332,10097
1002347,10098
1002350,10099
1002353,10100
1002354,10101
1002366,10102
1002367,10103
1002368,10104
1002373,10105
1002377,10106
1002378,10107
1002382,10108
1002383,10109
1002400,10110
1002405,10111
1002407,10112
1002408,10113
1002416,10114
1002420,10115
1002422,10116
1002428,10117
1002429,10118
1002446,10119
1002450,10120
1002454,10121
1002457,10122
1002458,10123
1002459,10124
1002461,10125
1002469,10126
1002470,10127
1002471,10128
1002481,10129
1002483,10130
1002484,10131
1002485,10132
1002486,10133
1002510,10134
1002513,10135
1002514,10136
1002517,10137
1002518,10138
1002520,10139
1002521,10140
1002522,10141
1002526,10142
1002527,10143
1002530,10144
1002531,10145
1002532,10146
1002533,10147
1002538,10148
1002544,10149
1002551,10150
1002578,10151
1002579,10152
1002585,10153
1002588,10154
1002596,10155
1002597,10156
1002601,10157
1002602,10158
1002611,10159
1002617,10160
1002618,10161
1002631,10162
1002632,10163
1002639,10164
1002640,10165
1002641,10166
1002645,10167
1002648,10168
1002652,10169
1002656,10170
1002666,10171
1002669,10172
1002673,10173
1002674,10174
1002690,10175
1002697,10176
1002700,10177
1002704,10178
1002705,10179
1002708,10180
1002720,10181
1002724,10182
1002725,10183
1002726,10184
1002727,10185
1002729,10186
1002735,10187
1002754,10188
1002763,10189
1002764,10190
1002765,10191
1002766,10192
1002767,10193
1002768,10194
1002769,10195
1002775,10196
1002776,10197
1002777,10198
1002778,10199
1002783,10200
1002787,10201
1002793,10202
1002796,10203
1002798,10204
1002802,10205
1002803,10206
1002815,10207
1002816,10208
1002819,10209
1002820,10210
1002825,10211
1002831,10212
1002833,10213
1002835,10214
1002836,10215
1002843,10216
1002844,10217
1002845,10218
1002850,10219
1002851,10220
1002856,10221
1002863,10222
1002864,10223
1002868,10224
1002870,10225
1002871,10226
1002872,10227
1002874,10228
1002876,10229
1002879,10230
1002880,10231
1002881,10232
1002884,10233
1002885,10234
1002888,10235
1002890,10236
1002891,10237
1002895,10238
1002896,10239
1002897,10240
1002901,10241
1002907,10242
1002913,10243
1002922,10244
1002929,10245
1002933,10246
1002940,10247
1002942,10248
1002948,10249
1002950,10250
1002951,10251
1002958,10252
1002967,10253
1002969,10254
1002971,10255
1002972,10256
1002975,10257
1002976,10258
1002980,10259
1002985,10260
1002987,10261
1002988,10262
1002993,10263
1003003,10264
1003008,10265
1003011,10266
1003014,10267
1003017,10268
1003020,10269
1003021,10270
1003022,10271
1003027,10272
1003032,10273
1003033,10274
1003034,10275
1003035,10276
1003041,10277
1003042,10278
1003046,10279
1003047,10280
1003059,10281
1003060,10282
1003067,10283
1003068,10284
1003073,10285
1003074,10286
1003076,10287
1003080,10288
1003081,10289
1003082,10290
1003085,10291
1003097,10292
1003112,10293
1003116,10294
1003120,10295
1003121,10296
1003123,10297
1003126,10298
1003131,10299
1003133,10300
1003136,10301
1003140,10302
1003146,10303
1003148,10304
1003151,10305
1003159,10306
1003160,10307
1003169,10308
1003170,10309
1003171,10310
1003173,10311
1003175,10312
1003178,10313
1003180,10314
1003193,10315
1003197,10316
1003199,10317
1003202,10318
1003209,10319
1003212,10320
1003213,10321
1003219,10322
1003222,10323
1003226,10324
1003233,10325
1003250,10326
1003257,10327
1003260,10328
1003268,10329
1003269,10330
1003275,10331
1003279,10332
1003280,10333
1003285,10334
1003288,10335
1003290,10336
1003292,10337
1003293,10338
1003294,10339
1003295,10340
1003302,10341
1003308,10342
1003309,10343
1003310,10344
1003321,10345
1003322,10346
1003325,10347
1003327,10348
1003332,10349
1003333,10350
1003341,10351
1003345,10352
1003346,10353
1003349,10354
1003350,10355
1003352,10356
1003353,10357
1003354,10358
1003356,10359
1003357,10360
1003358,10361
1003359,10362
1003364,10363
1003371,10364
1003376,10365
1003377,10366
1003378,10367
1003379,10368
1003383,10369
1003386,10370
1003392,10371
1003393,10372
1003399,10373
1003402,10374
1003408,10375
1003411,10376
1003412,10377
1003413,10378
1003415,10379
1003418,10380
1003425,10381
1003430,10382
1003432,10383
1003435,10384
1003436,10385
1003454,10386
1003458,10387
1003459,10388
1003460,10389
1003461,10390
1003469,10391
1003470,10392
1003473,10393
1003474,10394
1003478,10395
1003488,10396
1003489,10397
1003490,10398
1003492,10399
1003499,10400
1003502,10401
1003504,10402
1003508,10403
1003511,10404
1003512,10405
1003521,10406
1003524,10407
1003525,10408
1003529,10409
1003531,10410
1003532,10411
1003547,10412
1003549,10413
1003568,10414
1003570,10415
1003578,10416
1003582,10417
1003588,10418
1003592,10419
1003600,10420
1003603,10421
1003604,10422
1003605,10423
1003606,10424
1003607,10425
1003616,10426
1003627,10427
1003628,10428
1003629,10429
1003643,10430
1003644,10431
1003646,10432
1003652,10433
1003661,10434
1003662,10435
1003665,10436
1003667,10437
1003669,10438
1003677,10439
1003678,10440
1003679,10441
1003680,10442
1003684,10443
1003689,10444
1003690,10445
1003694,10446
1003700,10447
1003701,10448
1003702,10449
1003731,10450
1003732,10451
1003734,10452
1003738,10453
1003739,10454
1003741,10455
1003742,10456
1003745,10457
1003746,10458
1003752,10459
1003758,10460
1003759,10461
1003760,10462
1003765,10463
1003766,10464
1003768,10465
1003772,10466
1003775,10467
1003777,10468
1003778,10469
1003782,10470
1003789,10471
1003797,10472
1003803,10473
1003804,10474
1003806,10475
1003808,10476
1003809,10477
1003815,10478
1003818,10479
1003819,10480
1003820,10481
1003821,10482
1003827,10483
1003828,10484
1003836,10485
1003837,10486
1003840,10487
1003842,10488
1003843,10489
1003845,10490
1003849,10491
1003855,10492
1003863,10493
1003881,10494
1003882,10495
1003885,10496
1003886,10497
1003891,10498
1003893,10499
1003895,10500
1003898,10501
1003899,10502
1003903,10503
1003904,10504
1003905,10505
1003906,10506
1003908,10507
1003912,10508
1003914,10509
1003915,10510
1003928,10511
1003937,10512
1003951,10513
1003952,10514
1003954,10515
1003956,10516
1003959,10517
1003961,10518
1003964,10519
1003969,10520
1003970,10521
1003971,10522
1003973,10523
1003976,10524
1003977,10525
1003979,10526
1003980,10527
1003982,10528
1003985,10529
1003986,10530
1003988,10531
1003990,10532
1003993,10533
1003996,10534
1004004,10535
1004007,10536
1004012,10537
1004014,10538
1004018,10539
1004020,10540
1004023,10541
1004024,10542
1004034,10543
1004038,10544
1004044,10545
1004048,10546
1004051,10547
1004052,10548
1004054,10549
1004056,10550
1004063,10551
1004070,10552
1004071,10553
1004072,10554
1004073,10555
1004083,10556
1004111,10557
1004122,10558
1004129,10559
1004130,10560
1004131,10561
1004134,10562
1004139,10563
1004145,10564
1004153,10565
1004157,10566
1004163,10567
1004174,10568
1004175,10569
1004180,10570
1004183,10571
1004184,10572
1004191,10573
1004192,10574
1004198,10575
1004200,10576
1004202,10577
1004210,10578
1004212,10579
1004216,10580
1004218,10581
1004223,10582
1004232,10583
1004234,10584
1004237,10585
1004239,10586
1004244,10587
1004255,10588
1004256,10589
1004263,10590
1004267,10591
1004268,10592
1004269,10593
1004270,10594
1004272,10595
1004275,10596
1004280,10597
1004281,10598
1004283,10599
1004285,10600
1004289,10601
1004291,10602
1004296,10603
1004298,10604
1004316,10605
1004318,10606
1004321,10607
1004326,10608
1004335,10609
1004336,10610
1004337,10611
1004349,10612
1004352,10613
1004354,10614
1004362,10615
1004368,10616
1004370,10617
1004376,10618
1004377,10619
1004378,10620
1004387,10621
1004395,10622
1004396,10623
1004399,10624
1004400,10625
1004401,10626
1004403,10627
1004406,10628
1004410,10629
1004413,10630
1004414,10631
1004415,10632
1004417,10633
1004422,10634
1004427,10635
1004432,10636
1004434,10637
1004439,10638
1004441,10639
1004444,10640
1004463,10641
1004464,10642
1004465,10643
1004475,10644
1004480,10645
1004486,10646
1004492,10647
1004503,10648
1004504,10649
1004515,10650
1004524,10651
1004525,10652
1004526,10653
1004527,10654
1004534,10655
1004535,10656
1004549,10657
1004552,10658
1004557,10659
1004560,10660
1004561,10661
1004566,10662
1004567,10663
1004568,10664
1004573,10665
1004575,10666
1004578,10667
1004587,10668
1004592,10669
1004593,10670
1004595,10671
1004596,10672
1004597,10673
1004598,10674
1004599,10675
1004600,10676
1004603,10677
1004609,10678
1004611,10679
1004620,10680
1004626,10681
1004632,10682
1004633,10683
1004635,10684
1004639,10685
1004645,10686
1004646,10687
1004648,10688
1004649,10689
1004654,10690
1004657,10691
1004658,10692
1004661,10693
1004663,10694
1004669,10695
1004675,10696
1004676,10697
1004679,10698
1004682,10699
1004683,10700
1004687,10701
1004688,10702
1004691,10703
1004692,10704
1004695,10705
1004701,10706
1004702,10707
1004709,10708
1004712,10709
1004715,10710
1004719,10711
1004721,10712
1004722,10713
1004732,10714
1004738,10715
1004743,10716
1004748,10717
1004750,10718
1004752,10719
1004753,10720
1004754,10721
1004757,10722
1004760,10723
1004762,10724
1004767,10725
1004773,10726
1004790,10727
1004792,10728
1004793,10729
1004797,10730
1004798,10731
1004804,10732
1004806,10733
1004811,10734
1004812,10735
1004815,10736
1004825,10737
1004834,10738
1004835,10739
1004844,10740
1004849,10741
1004851,10742
1004852,10743
1004863,10744
1004865,10745
1004872,10746
1004875,10747
1004876,10748
1004877,10749
1004878,10750
1004882,10751
1004884,10752
1004885,10753
1004887,10754
1004890,10755
1004893,10756
1004908,10757
1004910,10758
1004917,10759
1004921,10760
1004926,10761
1004928,10762
1004929,10763
1004933,10764
1004936,10765
1004943,10766
1004945,10767
1004946,10768
1004948,10769
1004950,10770
1004964,10771
1004965,10772
1004979,10773
1004984,10774
1004987,10775
1004988,10776
1004989,10777
1004990,10778
1004991,10779
1004993,10780
1004998,10781
1005004,10782
1005006,10783
1005007,10784
1005008,10785
1005029,10786
1005035,10787
1005036,10788
1005037,10789
1005040,10790
1005041,10791
1005042,10792
1005043,10793
1005044,10794
1005045,10795
1005046,10796
1005047,10797
1005048,10798
1005049,10799
1005059,10800
1005060,10801
1005065,10802
1005073,10803
1005075,10804
1005077,10805
1005078,10806
1005079,10807
1005080,10808
1005085,10809
1005086,10810
1005087,10811
1005089,10812
1005092,10813
1005093,10814
1005098,10815
1005101,10816
1005102,10817
1005103,10818
1005110,10819
1005112,10820
1005116,10821
1005120,10822
1005121,10823
1005124,10824
1005128,10825
1005129,10826
1005133,10827
1005135,10828
1005136,10829
1005139,10830
1005145,10831
1005148,10832
1005149,10833
1005150,10834
1005153,10835
1005155,10836
1005158,10837
1005159,10838
1005172,10839
1005179,10840
1005180,10841
1005183,10842
1005184,10843
1005197,10844
1005204,10845
1005205,10846
1005207,10847
1005216,10848
1005217,10849
1005218,10850
1005222,10851
1005223,10852
1005228,10853
1005230,10854
1005231,10855
1005232,10856
1005235,10857
1005241,10858
1005243,10859
1005273,10860
1005275,10861
1005277,10862
1005283,10863
1005285,10864
1005287,10865
1005290,10866
1005325,10867
1005326,10868
1005336,10869
1005339,10870
1005345,10871
1005347,10872
1005349,10873
1005352,10874
1005359,10875
1005370,10876
1005378,10877
1005379,10878
1005380,10879
1005385,10880
1005392,10881
1005397,10882
1005400,10883
1005410,10884
1005412,10885
1005415,10886
1005416,10887
1005420,10888
1005421,10889
1005427,10890
1005428,10891
1005429,10892
1005430,10893
1005431,10894
1005436,10895
1005437,10896
1005458,10897
1005460,10898
1005464,10899
1005469,10900
1005470,10901
1005476,10902
1005483,10903
1005486,10904
1005489,10905
1005491,10906
1005493,10907
1005497,10908
1005499,10909
1005505,10910
1005508,10911
1005514,10912
1005515,10913
1005524,10914
1005525,10915
1005527,10916
1005529,10917
1005540,10918
1005543,10919
1005554,10920
1005555,10921
1005558,10922
1005559,10923
1005560,10924
1005589,10925
1005598,10926
1005604,10927
1005611,10928
1005612,10929
1005622,10930
1005625,10931
1005627,10932
1005629,10933
1005633,10934
1005637,10935
1005638,10936
1005639,10937
1005645,10938
1005655,10939
1005657,10940
1005659,10941
1005660,10942
1005661,10943
1005663,10944
1005665,10945
1005671,10946
1005674,10947
1005675,10948
1005676,10949
1005677,10950
1005683,10951
1005691,10952
1005692,10953
1005696,10954
1005705,10955
1005706,10956
1005708,10957
1005709,10958
1005710,10959
1005711,10960
1005714,10961
1005715,10962
1005716,10963
1005717,10964
1005719,10965
1005720,10966
1005724,10967
1005725,10968
1005727,10969
1005730,10970
1005731,10971
1005734,10972
1005735,10973
1005743,10974
1005744,10975
1005747,10976
1005748,10977
1005753,10978
1005754,10979
1005757,10980
1005758,10981
1005763,10982
1005772,10983
1005773,10984
1005775,10985
1005777,10986
1005778,10987
1005779,10988
1005783,10989
1005784,10990
1005786,10991
1005795,10992
1005797,10993
1005798,10994
1005799,10995
1005800,10996
1005801,10997
1005803,10998
1005805,10999
1005810,11000
1005816,11001
1005817,11002
1005821,11003
1005832,11004
1005840,11005
1005848,11006
1005849,11007
1005856,11008
1005857,11009
1005858,11010
1005859,11011
1005860,11012
1005875,11013
1005876,11014
1005877,11015
1005879,11016
1005881,11017
1005882,11018
1005884,11019
1005892,11020
1005897,11021
1005898,11022
1005902,11023
1005903,11024
1005905,11025
1005906,11026
1005908,11027
1005909,11028
1005911,11029
1005912,11030
1005913,11031
1005920,11032
1005925,11033
1005932,11034
1005933,11035
1005934,11036
1005937,11037
1005944,11038
1005945,11039
1005948,11040
1005949,11041
1005953,11042
1005968,11043
1005978,11044
1005994,11045
1006030,11046
1006031,11047
1006042,11048
1006043,11049
1006051,11050
1006052,11051
1006055,11052
1006056,11053
1006058,11054
1006059,11055
1006060,11056
1006062,11057
1006065,11058
1006069,11059
1006073,11060
1006078,11061
1006091,11062
1006106,11063
1006107,11064
1006113,11065
1006114,11066
1006118,11067
1006119,11068
1006135,11069
1006138,11070
1006141,11071
1006148,11072
1006158,11073
1006161,11074
1006165,11075
1006170,11076
1006171,11077
1006176,11078
1006177,11079
1006178,11080
1006187,11081
1006188,11082
1006194,11083
1006224,11084
1006227,11085
1006230,11086
1006236,11087
1006243,11088
1006245,11089
1006250,11090
1006252,11091
1006253,11092
1006255,11093
1006257,11094
1006260,11095
1006261,11096
1006263,11097
1006264,11098
1006266,11099
1006267,11100
1006268,11101
1006269,11102
1006273,11103
1006276,11104
1006282,11105
1006285,11106
1006286,11107
1006287,11108
1006289,11109
1006290,11110
1006291,11111
1006299,11112
1006304,11113
1006305,11114
1006306,11115
1006307,11116
1006310,11117
1006311,11118
1006320,11119
1006322,11120
1006324,11121
1006327,11122
1006329,11123
1006342,11124
1006345,11125
1006357,11126
1006359,11127
1006367,11128
1006368,11129
1006369,11130
1006370,11131
1006371,11132
1006374,11133
1006376,11134
1006377,11135
1006378,11136
1006379,11137
1006384,11138
1006385,11139
1006399,11140
1006402,11141
1006408,11142
1006409,11143
1006410,11144
1006411,11145
1006414,11146
1006415,11147
1006416,11148
1006417,11149
1006421,11150
1006422,11151
1006423,11152
1006427,11153
1006437,11154
1006450,11155
1006451,11156
1006452,11157
1006458,11158
1006463,11159
1006468,11160
1006470,11161
1006471,11162
1006473,11163
1006476,11164
1006486,11165
1006490,11166
1006492,11167
1006493,11168
1006501,11169
1006504,11170
1006508,11171
1006513,11172
1006517,11173
1006518,11174
1006521,11175
1006523,11176
1006525,11177
1006535,11178
1006537,11179
1006541,11180
1006542,11181
1006543,11182
1006547,11183
1006548,11184
1006614,11185
1006618,11186
1006625,11187
1006630,11188
1006634,11189
1006635,11190
1006636,11191
1006639,11192
1006640,11193
1006641,11194
1006643,11195
1006647,11196
1006648,11197
1006652,11198
1006660,11199
1006661,11200
1006666,11201
1006667,11202
1006668,11203
1006670,11204
1006671,11205
1006674,11206
1006677,11207
1006681,11208
1006684,11209
1006689,11210
1006698,11211
1006699,11212
1006701,11213
1006705,11214
1006706,11215
1006708,11216
1006709,11217
1006710,11218
1006711,11219
1006714,11220
1006720,11221
1006721,11222
1006733,11223
1006735,11224
1006736,11225
1006737,11226
1006739,11227
1006747,11228
1006748,11229
1006749,11230
1006750,11231
1006751,11232
1006754,11233
1006759,11234
1006765,11235
1006766,11236
1006775,11237
1006780,11238
1006789,11239
1006804,11240
1006806,11241
1006807,11242
1006809,11243
1006813,11244
1006820,11245
1006822,11246
1006831,11247
1006833,11248
1006834,11249
1006835,11250
1006836,11251
1006837,11252
1006841,11253
1006845,11254
1006846,11255
1006847,11256
1006849,11257
1006851,11258
1006852,11259
1006853,11260
1006856,11261
1006857,11262
1006859,11263
1006861,11264
1006869,11265
1006873,11266
1006880,11267
1006888,11268
1006898,11269
1006903,11270
1006905,11271
1006909,11272
1006911,11273
1006913,11274
1006915,11275
1006920,11276
1006923,11277
1006926,11278
1006932,11279
1006933,11280
1006940,11281
1006943,11282
1006957,11283
1006968,11284
1006978,11285
1006980,11286
1006993,11287
1006994,11288
1006997,11289
1007011,11290
1007012,11291
1007015,11292
1007034,11293
1007222,11294
1007223,11295
1007226,11296
1007230,11297
1007237,11298
1007239,11299
1007245,11300
1007246,11301
1007247,11302
1007255,11303
1007259,11304
1007260,11305
1007262,11306
1007264,11307
1007267,11308
1007271,11309
1007275,11310
1007277,11311
1007279,11312
1007282,11313
1007291,11314
1007295,11315
1007304,11316
1007306,11317
1007309,11318
1007311,11319
1007312,11320
1007320,11321
1007321,11322
1007322,11323
1007324,11324
1007325,11325
1007326,11326
1007332,11327
1007334,11328
1007335,11329
1007337,11330
1007338,11331
1007346,11332
1007348,11333
1007349,11334
1007350,11335
1007351,11336
1007353,11337
1007354,11338
1007356,11339
1007358,11340
1007361,11341
1007369,11342
1007371,11343
1007374,11344
1007376,11345
1007402,11346
1007416,11347
1007425,11348
1007426,11349
1007427,11350
1007431,11351
1007649,11352
1007650,11353
1007651,11354
1007668,11355
1007671,11356
1007672,11357
1007678,11358
1007710,11359
1007741,11360
1007749,11361
1007752,11362
1007775,11363
1007777,11364
1007778,11365
1007797,11366
1007798,11367
1007809,11368
