fmid,category_id
1002987,4
1002988,4
1002993,4
1003003,4
1003008,4
1003011,4
1003014,4
1003017,4
1003020,4
1003021,4
1003022,4
1003027,4
1003032,4
1003033,4
1003034,4
1003035,4
1003041,4
1003042,4
1003046,4
1003047,4
1003059,4
1003060,4
1003067,4
1003068,4
1003073,4
1003074,4
1003076,4
1003080,4
1003081,4
1003082,4
1003085,4
1003097,4
1003112,4
1003116,4
1003120,4
1003121,4
1003123,4
1003126,4
1003131,4
1003133,4
1003136,4
1003140,4
1003146,4
1003148,4
1003151,4
1003159,4
1003160,4
1003169,4
1003170,4
1003171,4
1003173,4
1003175,4
1003178,4
1003180,4
1003193,4
1003197,4
1003199,4
1003202,4
1003209,4
1003212,4
1003213,4
1003219,4
1003222,4
1003226,4
1003233,4
1003250,4
1003257,4
1003260,4
1003268,4
1003269,4
1003275,4
1003279,4
1003280,4
1003285,4
1003288,4
1003290,4
1003292,4
1003293,4
1003294,4
1003295,4
1003302,4
1003308,4
1003309,4
1003310,4
1003321,4
1003322,4
1003325,4
1003327,4
1003332,4
1003333,4
1003341,4
1003345,4
1003346,4
1003349,4
1003350,4
1003352,4
1003353,4
1003354,4
1003356,4
1003357,4
1003358,4
1003359,4
1003364,4
1003371,4
1003376,4
1003377,4
1003378,4
1003379,4
1003383,4
1003386,4
1003392,4
1003393,4
1003399,4
1003402,4
1003408,4
1003411,4
1003412,4
1003413,4
1003415,4
1003418,4
1003425,4
1003430,4
1003432,4
1003435,4
1003436,4
1003454,4
1003458,4
1003459,4
1003460,4
1003461,4
1003469,4
1003470,4
1003473,4
1003474,4
1003478,4
1003488,4
1003489,4
1003490,4
1003492,4
1003499,4
1003502,4
1003504,4
1003508,4
1003511,4
1003512,4
1003521,4
1003524,4
1003525,4
1003529,4
1003531,4
1003532,4
1003547,4
1003549,4
1003568,4
1003570,4
1003578,4
1003582,4
1003588,4
1003592,4
1003600,4
1003603,4
1003604,4
1003605,4
1003606,4
1003607,4
1003616,4
1003627,4
1003628,4
1003629,4
1003643,4
1003644,4
1003646,4
1003652,4
1003661,4
1003662,4
1003665,4
1003667,4
1003669,4
1003677,4
1003678,4
1003679,4
1003680,4
1003684,4
1003689,4
1003690,4
1003694,4
1003700,4
1003701,4
1003702,4
1003731,4
1003732,4
1003734,4
1003738,4
1003739,4
1003741,4
1003742,4
1003745,4
1003746,4
1003752,4
1003758,4
1003759,4
1003760,4
1003765,4
1003766,4
1003768,4
1003772,4
1003775,4
1003777,4
1003778,4
1003782,4
1003789,4
1003797,4
1003803,4
1003804,4
1003806,4
1003808,4
1003809,4
1003815,4
1003818,4
1003819,4
1003820,4
1003821,4
1003827,4
1003828,4
1003836,4
1003837,4
1003840,4
1003842,4
1003843,4
1003845,4
1003849,4
1003855,4
1003863,4
1003881,4
1003882,4
1003885,4
1003886,4
1003891,4
1003893,4
1003895,4
1003898,4
1003899,4
1003903,4
1003904,4
1003905,4
1003906,4
1003908,4
1003912,4
1003914,4
1003915,4
1003928,4
1003937,4
1003951,4
1003952,4
1003954,4
1003956,4
1003959,4
1003961,4
1003964,4
1003969,4
1003970,4
1003971,4
1003973,4
1003976,4
1003977,4
1003979,4
1003980,4
1003982,4
1003985,4
1003986,4
1003988,4
1003990,4
1003993,4
1003996,4
1004004,4
1004007,4
1004012,4
1004014,4
1004018,4
1004020,4
1004023,4
1004024,4
1004034,4
1004038,4
1004044,4
1004048,4
1004051,4
1004052,4
1004054,4
1004056,4
1004063,4
1004070,4
1004071,4
1004072,4
1004073,4
1004083,4
1004111,4
1004122,4
1004129,4
1004130,4
1004131,4
1004134,4
1004139,4
1004145,4
1004153,4
1004157,4
1004163,4
1004174,4
1004175,4
1004180,4
1004183,4
1004184,4
1004191,4
1004192,4
1004198,4
1004200,4
1004202,4
1004210,4
1004212,4
1004216,4
1004218,4
1004223,4
1004232,4
1004234,4
1004237,4
1004239,4
1004244,4
1004255,4
1004256,4
1004263,4
1004267,4
1004268,4
1004269,4
1004270,4
1004272,4
1004275,4
1004280,4
1004281,4
1004283,4
1004285,4
1004289,4
1004291,4
1004296,4
1004298,4
1004316,4
1004318,4
1004321,4
1004326,4
1004335,4
1004336,4
1004337,4
1004349,4
1004352,4
1004354,4
1004362,4
1004368,4
1004370,4
1004376,4
1004377,4
1004378,4
1004387,4
1004395,4
1004396,4
1004399,4
1004400,4
1004401,4
1004403,4
1004406,4
1004410,4
1004413,4
1004414,4
1004415,4
1004417,4
1004422,4
1004427,4
1004432,4
1004434,4
1004439,4
1004441,4
1004444,4
1004463,4
1004464,4
1004465,4
1004475,4
1004480,4
1004486,4
1004492,4
1004503,4
1004504,4
1004515,4
1004524,4
1004525,4
1004526,4
1004527,4
1004534,4
1004535,4
1004549,4
1004552,4
1004557,4
1004560,4
1004561,4
1004566,4
1004567,4
1004568,4
1004573,4
1004575,4
1004578,4
1004587,4
1004592,4
1004593,4
1004595,4
1004596,4
1004597,4
1004598,4
1004599,4
1004600,4
1004603,4
1004609,4
1004611,4
1004620,4
1004626,4
1004632,4
1004633,4
1004635,4
1004639,4
1004645,4
1004646,4
1004648,4
1004649,4
1004654,4
1004657,4
1004658,4
1004661,4
1004663,4
1004669,4
1004675,4
1004676,4
1004679,4
1004682,4
1004683,4
1004687,4
1004688,4
1004691,4
1004692,4
1004695,4
1004701,4
1004702,4
1004709,4
1004712,4
1004715,4
1004719,4
1004721,4
1004722,4
1004732,4
1004738,4
1004743,4
1004748,4
1004750,4
1004752,4
1004753,4
1004754,4
1004757,4
1004760,4
1004762,4
1004767,4
1004773,4
1004790,4
1004792,4
1004793,4
1004797,4
1004798,4
1004804,4
1004806,4
1004811,4
1004812,4
1004815,4
1004825,4
1004834,4
1004835,4
1004844,4
1004849,4
1004851,4
1004852,4
1004863,4
1004865,4
1004872,4
1004875,4
1004876,4
1004877,4
1004878,4
1004882,4
1004884,4
1004885,4
1004887,4
1004890,4
1004893,4
1004908,4
1004910,4
1004917,4
1004921,4
1004926,4
1004928,4
1004929,4
1004933,4
1004936,4
1004943,4
1004945,4
1004946,4
1004948,4
1004950,4
1004964,4
1004965,4
1004979,4
1004984,4
1004987,4
1004988,4
1004989,4
1004990,4
1004991,4
1004993,4
1004998,4
1005004,4
1005006,4
1005007,4
1005008,4
1005029,4
1005035,4
1005036,4
1005037,4
1005040,4
1005041,4
1005042,4
1005043,4
1005044,4
1005045,4
1005046,4
1005047,4
1005048,4
1005049,4
1005059,4
1005060,4
1005065,4
1005073,4
1005075,4
1005077,4
1005078,4
1005079,4
1005080,4
1005085,4
1005086,4
1005087,4
1005089,4
1005092,4
1005093,4
1005098,4
1005101,4
1005102,4
1005103,4
1005110,4
1005112,4
1005116,4
1005120,4
1005121,4
1005124,4
1005128,4
1005129,4
1005133,4
1005135,4
1005136,4
1005139,4
1005145,4
1005148,4
1005149,4
1005150,4
1005153,4
1005155,4
1005158,4
1005159,4
1005172,4
1005179,4
1005180,4
1005183,4
1005184,4
1005197,4
1005204,4
1005205,4
1005207,4
1005216,4
1005217,4
1005218,4
1005222,4
1005223,4
1005228,4
1005230,4
1005231,4
1005232,4
1005235,4
1005241,4
1005243,4
1005273,4
1005275,4
1005277,4
1005283,4
1005285,4
1005287,4
1005290,4
1005325,4
1005326,4
1005336,4
1005339,4
1005345,4
1005347,4
1005349,4
1005352,4
1005359,4
1005370,4
1005378,4
1005379,4
1005380,4
1005385,4
1005392,4
1005397,4
1005400,4
1005410,4
1005412,4
1005415,4
1005416,4
1005420,4
1005421,4
1005427,4
1005428,4
1005429,4
1005430,4
1005431,4
1005436,4
1005437,4
1005458,4
1005460,4
1005464,4
1005469,4
1005470,4
1005476,4
1005483,4
1005486,4
1005489,4
1005491,4
1005493,4
1005497,4
1005499,4
1005505,4
1005508,4
1005514,4
1005515,4
1005524,4
1005525,4
1005527,4
1005529,4
1005540,4
1005543,4
1005554,4
1005555,4
1005558,4
1005559,4
1005560,4
1005589,4
1005598,4
1005604,4
1005611,4
1005612,4
1005622,4
1005625,4
1005627,4
1005629,4
1005633,4
1005637,4
1005638,4
1005639,4
1005645,4
1005655,4
1005657,4
1005659,4
1005660,4
1005661,4
1005663,4
1005665,4
1005671,4
1005674,4
1005675,4
1005676,4
1005677,4
1005683,4
1005691,4
1005692,4
1005696,4
1005705,4
1005706,4
1005708,4
1005709,4
1005710,4
1005711,4
1005714,4
1005715,4
1005716,4
1005717,4
1005719,4
1005720,4
1005724,4
1005725,4
1005727,4
1005730,4
1005731,4
1005734,4
1005735,4
1005743,4
1005744,4
1005747,4
1005748,4
1005753,4
1005754,4
1005757,4
1005758,4
1005763,4
1005772,4
1005773,4
1005775,4
1005777,4
1005778,4
1005779,4
1005783,4
1005784,4
1005786,4
1005795,4
1005797,4
1005798,4
1005799,4
1005800,4
1005801,4
1005803,4
1005805,4
1005810,4
1005816,4
1005817,4
1005821,4
1005832,4
1005840,4
1005848,4
1005849,4
1005856,4
1005857,4
1005858,4
1005859,4
1005860,4
1005875,4
1005876,4
1005877,4
1005879,4
1005881,4
1005882,4
1005884,4
1005892,4
1005897,4
1005898,4
1005902,4
1005903,4
1005905,4
1005906,4
1005908,4
1005909,4
1005911,4
1005912,4
1005913,4
1005920,4
1005925,4
1005932,4
1005933,4
1005934,4
1005937,4
1005944,4
1005945,4
1005948,4
1005949,4
1005953,4
1005968,4
1005978,4
1005994,4
1006030,4
1006031,4
1006042,4
1006043,4
1006051,4
1006052,4
1006055,4
1006056,4
1006058,4
1006059,4
1006060,4
1006062,4
1006065,4
1006069,4
1006073,4
1006078,4
1006091,4
1006106,4
1006107,4
1006113,4
1006114,4
1006118,4
1006119,4
1006135,4
1006138,4
1006141,4
1006148,4
1006158,4
1006161,4
1006165,4
1006170,4
1006171,4
1006176,4
1006177,4
1006178,4
1006187,4
1006188,4
1006194,4
1006224,4
1006227,4
1006230,4
1006236,4
1006243,4
1006245,4
1006250,4
1006252,4
1006253,4
1006255,4
1006257,4
1006260,4
1006261,4
1006263,4
1006264,4
1006266,4
1006267,4
1006268,4
1006269,4
1006273,4
1006276,4
1006282,4
1006285,4
1006286,4
1006287,4
1006289,4
1006290,4
1006291,4
1006299,4
1006304,4
1006305,4
1006306,4
1006307,4
1006310,4
1006311,4
1006320,4
1006322,4
1006324,4
1006327,4
1006329,4
1006342,4
1006345,4
1006357,4
1006359,4
1006367,4
1006368,4
1006369,4
1006370,4
1006371,4
1006374,4
1006376,4
1006377,4
1006378,4
1006379,4
1006384,4
1006385,4
1006399,4
1006402,4
1006408,4
1006409,4
1006410,4
1006411,4
1006414,4
1006415,4
1006416,4
1006417,4
1006421,4
1006422,4
1006423,4
1006427,4
1006437,4
1006450,4
1006451,4
1006452,4
1006458,4
1006463,4
1006468,4
1006470,4
1006471,4
1006473,4
1006476,4
1006486,4
1006490,4
1006492,4
1006493,4
1006501,4
1006504,4
1006508,4
1006513,4
1006517,4
1006518,4
1006521,4
1006523,4
1006525,4
1006535,4
1006537,4
1006541,4
1006542,4
1006543,4
1006547,4
1006548,4
1006614,4
1006618,4
1006625,4
1006630,4
1006634,4
1006635,4
1006636,4
1006639,4
1006640,4
1006641,4
1006643,4
1006647,4
1006648,4
1006652,4
1006660,4
1006661,4
1006666,4
1006667,4
1006668,4
1006670,4
1006671,4
1006674,4
1006677,4
1006681,4
1006684,4
1006689,4
1006698,4
1006699,4
1006701,4
1006705,4
1006706,4
1006708,4
1006709,4
1006710,4
1006711,4
1006714,4
1006720,4
1006721,4
1006733,4
1006735,4
1006736,4
1006737,4
1006739,4
1006747,4
1006748,4
1006749,4
1006750,4
1006751,4
1006754,4
1006759,4
1006765,4
1006766,4
1006775,4
1006780,4
1006789,4
1006804,4
1006806,4
1006807,4
1006809,4
1006813,4
1006820,4
1006822,4
1006831,4
1006833,4
1006834,4
1006835,4
1006836,4
1006837,4
1006841,4
1006845,4
1006846,4
1006847,4
1006849,4
1006851,4
1006852,4
1006853,4
1006856,4
1006857,4
1006859,4
1006861,4
1006869,4
1006873,4
1006880,4
1006888,4
1006898,4
1006903,4
1006905,4
1006909,4
1006911,4
1006913,4
1006915,4
1006920,4
1006923,4
1006926,4
1006932,4
1006933,4
1006940,4
1006943,4
1006957,4
1006968,4
1006978,4
1006980,4
1006993,4
1006994,4
1006997,4
1007011,4
1007012,4
1007015,4
1007034,4
1007222,4
1007223,4
1007226,4
1007230,4
1007237,4
1007239,4
1007245,4
1007246,4
1007247,4
1007255,4
1007259,4
1007260,4
1007262,4
1007264,4
1007267,4
1007271,4
1007275,4
1007277,4
1007279,4
1007282,4
1007291,4
1007295,4
1007304,4
1007306,4
1007309,4
1007311,4
1007312,4
1007320,4
1007321,4
1007322,4
1007324,4
1007325,4
1007326,4
1007332,4
1007334,4
1007335,4
1007337,4
1007338,4
1007346,4
1007348,4
1007349,4
1007350,4
1007351,4
1007353,4
1007354,4
1007356,4
1007358,4
1007361,4
1007369,4
1007371,4
1007374,4
1007376,4
1007402,4
1007416,4
1007425,4
1007426,4
1007427,4
1007431,4
1007649,4
1007650,4
1007651,4
1007668,4
1007671,4
1007672,4
1007678,4
1007710,4
1007741,4
1007749,4
1007752,4
1007775,4
1007777,4
1007778,4
1007797,4
1007798,4
1007809,4
1007814,4
1007828,4
1007835,4
1007999,4
1008001,4
1008003,4
1008005,4
1008011,4
1008012,4
1008016,4
1008020,4
1008024,4
1008036,4
1008039,4
1008040,4
1008041,4
1008043,4
1008046,4
1008048,4
1008053,4
1008054,4
1008055,4
1008056,4
1008057,4
1008062,4
1008065,4
1008067,4
1008073,4
1008077,4
1008079,4
1008083,4
1008093,4
1008095,4
1008098,4
1008104,4
1008108,4
1008110,4
1008114,4
1008115,4
1008120,4
1008121,4
1008125,4
1008126,4
1008130,4
1008131,4
1008133,4
1008134,4
1008135,4
1008136,4
1008140,4
1008141,4
1008143,4
1008144,4
1008152,4
1008154,4
1008155,4
1008159,4
1008160,4
1008162,4
1008167,4
1008168,4
1008170,4
1008173,4
1008179,4
1008180,4
1008181,4
1008185,4
1008186,4
1008187,4
1008193,4
1008194,4
1008195,4
1008196,4
1008198,4
1008199,4
1008201,4
1008202,4
1008203,4
1008204,4
1008205,4
1008206,4
1008209,4
1008210,4
1008211,4
1008213,4
1008215,4
1008221,4
1008231,4
1008236,4
1008238,4
1008239,4
1008241,4
1008243,4
1008244,4
1008246,4
1008247,4
1008248,4
1008250,4
1008251,4
1008252,4
1008256,4
1008257,4
1008258,4
1008259,4
1008260,4
1008261,4
1008262,4
1008263,4
1008267,4
1008268,4
1008272,4
1008273,4
1008275,4
1008284,4
1008286,4
1008288,4
1008290,4
1008291,4
1008295,4
1008298,4
1008299,4
1008305,4
1008306,4
1008307,4
1008311,4
1008313,4
1008316,4
1008318,4
1008319,4
1008321,4
1008322,4
1008327,4
1008332,4
1008334,4
1008335,4
1008336,4
1008339,4
1008342,4
1008345,4
1008350,4
1008359,4
1008360,4
1008361,4
1008363,4
1008365,4
1008366,4
1008367,4
1008371,4
1008372,4
1008379,4
1008380,4
1008381,4
1008382,4
1008383,4
1008384,4
1008385,4
1008386,4
1008388,4
1008391,4
1008392,4
1008393,4
1008394,4
1008396,4
1008397,4
1008398,4
1008400,4
1008404,4
1008406,4
1008408,4
1008409,4
1008410,4
1008413,4
1008415,4
1008418,4
1008419,4
1008420,4
1008423,4
1008424,4
1008425,4
1008427,4
1008431,4
1008432,4
1008434,4
1008435,4
1008436,4
1008439,4
1008442,4
1008443,4
1008444,4
1008445,4
1008448,4
1008449,4
1008453,4
1008456,4
1008461,4
1008463,4
1008468,4
1008484,4
1008488,4
1008493,4
1008502,4
1008504,4
1008505,4
1008508,4
1008513,4
1008515,4
1008516,4
1008518,4
1008533,4
1008534,4
1008537,4
1008538,4
1008540,4
1008541,4
1008547,4
1008552,4
1008554,4
1008556,4
1008558,4
1008560,4
1008562,4
1008566,4
1008568,4
1008569,4
1008572,4
1008573,4
1008574,4
1008576,4
1008577,4
1008579,4
1008581,4
1008582,4
1008584,4
1008589,4
1008591,4
1008593,4
1008594,4
1008599,4
1008601,4
1008604,4
1008606,4
1008607,4
1008608,4
1008610,4
1008613,4
1008614,4
1008616,4
1008617,4
1008620,4
1008622,4
1008623,4
1008624,4
1008638,4
1008646,4
1008664,4
1008668,4
1008671,4
1008672,4
1008674,4
1008675,4
1008678,4
1008680,4
1008690,4
1008694,4
1008695,4
1008696,4
1008699,4
1008701,4
1008705,4
1008709,4
1008710,4
1008717,4
1008718,4
1008722,4
1008723,4
1008724,4
1008727,4
1008728,4
1008729,4
1008730,4
1008731,4
1008732,4
1008735,4
1008736,4
1008737,4
1008738,4
1008742,4
1008747,4
1008750,4
1008751,4
1008752,4
1008755,4
1008757,4
1008768,4
1008769,4
1008770,4
1008771,4
1008772,4
1008773,4
1008778,4
1008780,4
1008781,4
1008786,4
1008789,4
1008790,4
1008796,4
1008797,4
1008800,4
1008802,4
1008806,4
1008807,4
1008809,4
1008810,4
1008811,4
1008812,4
1008815,4
1008820,4
1008822,4
1008823,4
1008824,4
1008826,4
1008830,4
1008831,4
1008832,4
1008834,4
1008836,4
1008838,4
1008840,4
1008842,4
1008845,4
1008849,4
1008852,4
1008853,4
1008855,4
1008856,4
1008857,4
1008860,4
1008867,4
1008868,4
1008871,4
1008874,4
1008875,4
1008877,4
1008879,4
1008896,4
1008897,4
1008900,4
1008901,4
1008903,4
1008904,4
1008905,4
1008906,4
1008927,4
1008929,4
1008930,4
1008937,4
1008938,4
1008940,4
1008941,4
1008942,4
1008943,4
1008945,4
1008946,4
1008951,4
1008953,4
1008955,4
1008959,4
1008960,4
1008964,4
1008967,4
1008968,4
1008969,4
1008973,4
1008976,4
1008980,4
1008982,4
1008983,4
1008985,4
1008988,4
1008992,4
1008996,4
1008997,4
1008999,4
1009007,4
1009011,4
1009013,4
1009016,4
1009017,4
1009020,4
1009024,4
1009025,4
1009026,4
1009030,4
1009033,4
1009034,4
1009038,4
1009041,4
1009043,4
1009051,4
1009052,4
1009062,4
1009063,4
1009066,4
1009068,4
1009070,4
1009074,4
1009075,4
1009076,4
1009077,4
1009078,4
1009081,4
1009082,4
1009085,4
1009087,4
1009614,4
1009623,4
1009627,4
1009629,4
1009634,4
1009640,4
1009643,4
1009644,4
1009647,4
1009650,4
1009655,4
1009656,4
1009663,4
1009667,4
1009670,4
1009673,4
1009676,4
1009677,4
1009678,4
1009685,4
1009688,4
1009690,4
1009695,4
1009696,4
1009702,4
1009705,4
1009706,4
1009707,4
1009712,4
1009716,4
1009719,4
1009720,4
1009721,4
1009723,4
1009725,4
1009726,4
1009730,4
1009734,4
1009737,4
1009738,4
1009748,4
1009749,4
1009752,4
1009753,4
1009756,4
1009765,4
1009767,4
1009771,4
1009772,4
1009775,4
1009776,4
1009778,4
1009779,4
1009782,4
1009791,4
1009792,4
1009793,4
1009794,4
1009795,4
1009807,4
1009808,4
1009809,4
1009810,4
1009812,4
1009818,4
1009820,4
1009827,4
1009829,4
1009830,4
1009831,4
1009833,4
1009835,4
1009837,4
1009845,4
1009847,4
1009848,4
1009851,4
1009852,4
1009853,4
1009854,4
1009860,4
1009861,4
1009864,4
1009865,4
1009866,4
1009867,4
1009868,4
1009869,4
1009870,4
1009873,4
1009874,4
1009876,4
1009877,4
1009879,4
1009884,4
1009885,4
1009890,4
1009893,4
1009897,4
1009904,4
1009907,4
1009908,4
1009910,4
1009913,4
1009914,4
1009916,4
1009918,4
1009929,4
1009930,4
1009931,4
1009932,4
1009933,4
1009935,4
1009936,4
1009938,4
1009939,4
1009940,4
1009947,4
1009949,4
1009953,4
1009954,4
1009955,4
1009956,4
1009959,4
1009967,4
1009970,4
1009973,4
1009974,4
1009975,4
1009980,4
1009981,4
1009983,4
1009990,4
1009991,4
1009992,4
1009994,4
1009996,4
1009998,4
1010001,4
1010002,4
1010004,4
1010006,4
1010007,4
1010010,4
1010013,4
1010018,4
1010019,4
1010022,4
1010023,4
1010024,4
1010025,4
1010026,4
1010029,4
1010030,4
1010031,4
1010032,4
1010034,4
1010039,4
1010043,4
1010046,4
1010047,4
1010048,4
1010051,4
1010052,4
1010053,4
1010057,4
1010058,4
1010059,4
1010060,4
1010061,4
1010062,4
1010066,4
1010068,4
1010069,4
1010070,4
1010072,4
1010075,4
1010078,4
1010080,4
1010083,4
1010085,4
1010089,4
1010092,4
1010093,4
1010096,4
1010097,4
1010098,4
1010100,4
1010102,4
1010106,4
1010107,4
1010109,4
1010110,4
1010111,4
1010115,4
1010118,4
1010120,4
1010121,4
1010123,4
1010127,4
1010129,4
1010130,4
1010131,4
1010134,4
1010138,4
1010139,4
1010140,4
1010146,4
1010148,4
1010149,4
1010150,4
1010152,4
1010153,4
1010154,4
1010155,4
1010156,4
1010157,4
1010159,4
1010160,4
1010162,4
1010163,4
1010166,4
1010172,4
1010173,4
1010175,4
1010182,4
1010183,4
1010186,4
1010188,4
1010192,4
1010194,4
1010195,4
1010201,4
1010202,4
1010207,4
1010217,4
1010218,4
1010219,4
1010222,4
1010223,4
1010224,4
1010229,4
1010230,4
1010232,4
1010234,4
1010238,4
1010243,4
1010245,4
1010247,4
1010248,4
1010251,4
1010252,4
1010254,4
1010259,4
1010261,4
1010262,4
1010263,4
1010266,4
1010268,4
1010269,4
1010275,4
1010276,4
1010277,4
1010278,4
1010279,4
1010283,4
1010286,4
1010288,4
1010290,4
1010295,4
1010296,4
1010298,4
1010302,4
1010304,4
1010305,4
1010313,4
1010316,4
1010317,4
1010320,4
1010322,4
1010323,4
1010324,4
1010325,4
1010327,4
1010328,4
1010346,4
1010347,4
1010349,4
1010353,4
1010354,4
1010358,4
1010364,4
1010368,4
1010374,4
1010375,4
1010376,4
1010383,4
1010384,4
1010385,4
1010386,4
1010389,4
1010393,4
1010394,4
1010399,4
1010400,4
1010403,4
1010404,4
1010406,4
1010407,4
1010410,4
1010413,4
1010416,4
1010417,4
1010418,4
1010421,4
1010422,4
1010426,4
1010427,4
1010428,4
1010429,4
1010430,4
1010434,4
1010438,4
1010443,4
1010445,4
1010448,4
1010451,4
1010455,4
1010462,4
1010473,4
1010474,4
1010476,4
1010480,4
1010481,4
1010482,4
1010487,4
1010492,4
1010494,4
1010496,4
1010502,4
1010505,4
1010508,4
1010512,4
1010513,4
1010515,4
1010516,4
1010518,4
1010519,4
1010520,4
1010522,4
1010523,4
1010525,4
1010526,4
1010541,4
1010548,4
1010556,4
1010559,4
1010560,4
1010564,4
1010569,4
1010571,4
1010572,4
1010574,4
1010575,4
1010576,4
1010577,4
1010579,4
1010582,4
1010583,4
1010590,4
1010594,4
1010596,4
1010597,4
1010600,4
1010601,4
1010606,4
1010607,4
1010608,4
1010614,4
1010621,4
1010622,4
1010623,4
1010625,4
1010629,4
1010631,4
1010632,4
1010636,4
1010638,4
1010664,4
1010686,4
1010687,4
1010691,4
1010696,4
1010706,4
1010709,4
1010710,4
1010714,4
1010726,4
1010738,4
1010742,4
1010743,4
1010744,4
1010746,4
1010747,4
1010748,4
1010750,4
1010755,4
1010758,4
1010760,4
1010761,4
1010765,4
1010769,4
1010772,4
1010773,4
1010775,4
1010776,4
1010780,4
1010782,4
1010783,4
1010784,4
1010786,4
1010787,4
1010789,4
1010796,4
1010798,4
1010799,4
1010800,4
1010801,4
1010802,4
1010803,4
1010806,4
1010807,4
1010808,4
1010809,4
1010810,4
1010813,4
1010815,4
1010816,4
1010818,4
1010820,4
1010821,4
1010822,4
1010823,4
1010826,4
1010827,4
1010828,4
1010829,4
1010830,4
1010831,4
1010834,4
1010836,4
1010838,4
1010841,4
1010842,4
1010846,4
1010847,4
1010848,4
1010849,4
1010850,4
1010851,4
1010854,4
1010860,4
1010863,4
1010865,4
1010866,4
1010867,4
1010870,4
1010872,4
1010873,4
1010874,4
1010876,4
1010877,4
1010882,4
1010883,4
1010884,4
1010885,4
1010886,4
1010891,4
1010893,4
1010894,4
1010898,4
1010900,4
1010901,4
1010903,4
1010904,4
1010927,4
1010931,4
1010933,4
1010937,4
1010938,4
1010939,4
1010940,4
1010946,4
1010947,4
1010948,4
1010955,4
1010956,4
1010957,4
1010970,4
1010975,4
1010976,4
1010978,4
1010980,4
1010981,4
1010983,4
1010984,4
1010989,4
1010990,4
1010992,4
1010993,4
1010994,4
1010995,4
1010996,4
1010997,4
1010998,4
1010999,4
1011000,4
1011001,4
1011002,4
1011004,4
1011009,4
1011012,4
1011014,4
1011016,4
1011017,4
1011031,4
1011033,4
1011036,4
1011037,4
1011039,4
1011041,4
1011043,4
1011044,4
1011046,4
1011051,4
1011059,4
1011061,4
1011063,4
1011066,4
1011068,4
1011069,4
1011071,4
1011072,4
1011075,4
1011076,4
1011078,4
1011079,4
1011080,4
1011082,4
1011083,4
1011084,4
1011085,4
1011087,4
1011088,4
1011089,4
1011090,4
1011093,4
1011094,4
1011095,4
1011098,4
1011101,4
1011102,4
1011103,4
1011107,4
1011108,4
1011109,4
1011111,4
1011116,4
1011117,4
1011118,4
1011122,4
1011124,4
1011127,4
1011130,4
1011141,4
1011146,4
1011147,4
1011149,4
1011150,4
1011151,4
1011153,4
1011155,4
1011157,4
1011159,4
1011162,4
1011166,4
1011167,4
1011169,4
1011170,4
1011171,4
1011172,4
1011173,4
1011174,4
1011177,4
1011178,4
1011180,4
1011181,4
1011183,4
1011187,4
1011189,4
1011190,4
1011191,4
1011192,4
1011195,4
1011200,4
1011201,4
1011203,4
1011204,4
1011205,4
1011206,4
1011207,4
1011208,4
1011220,4
1011221,4
1011222,4
1011224,4
1011227,4
1011229,4
1011230,4
1011232,4
1011233,4
1011235,4
1011236,4
1011237,4
1011238,4
1011240,4
1011241,4
1011244,4
1011247,4
1011252,4
1011253,4
1011254,4
1011255,4
1011256,4
1011260,4
1011262,4
1011264,4
1011265,4
1011266,4
1011267,4
1011268,4
1011270,4
1011271,4
1011278,4
1011280,4
1011282,4
1011285,4
1011286,4
1011287,4
1011289,4
1011290,4
1011291,4
1011292,4
1011294,4
1011295,4
1011296,4
1011297,4
1011298,4
1011299,4
1011300,4
1011302,4
1011306,4
1011307,4
1011308,4
1011310,4
1011311,4
1011313,4
1011314,4
1011315,4
1011316,4
1011318,4
1011319,4
1011320,4
1011321,4
1011323,4
1011326,4
1011327,4
1011329,4
1011331,4
1011333,4
1011334,4
1011335,4
1011336,4
1011337,4
1011340,4
1011341,4
1011359,4
1011363,4
1011364,4
1011386,4
1011390,4
1011392,4
1011397,4
1011398,4
1011401,4
1011402,4
1011404,4
1011411,4
1011413,4
1011415,4
1011436,4
1011446,4
1011480,4
1011481,4
1011486,4
1011489,4
1011490,4
1011492,4
1011493,4
1011495,4
1011496,4
1011497,4
1011506,4
1011527,4
1011528,4
1011529,4
1011530,4
1011531,4
1011533,4
1011534,4
1011535,4
1011537,4
1011538,4
1011564,4
1011567,4
1011568,4
1011577,4
1011579,4
1011590,4
1011592,4
1011593,4
1011594,4
1011595,4
1011596,4
1011597,4
1011599,4
1011601,4
1011602,4
1011603,4
1011605,4
1011607,4
1011624,4
1011630,4
1011652,4
1011658,4
1011664,4
1011667,4
1011669,4
1011670,4
1011672,4
1011673,4
1011675,4
1011677,4
1011678,4
1011679,4
1011680,4
1011682,4
1011683,4
1011684,4
1011685,4
1011688,4
1011689,4
1011690,4
1011691,4
1011692,4
1011693,4
1011694,4
1011696,4
1011697,4
1011707,4
1011709,4
1011711,4
1011715,4
1011716,4
1011719,4
1011720,4
1011721,4
1011722,4
1011723,4
1011724,4
1011725,4
1011726,4
1011728,4
1011733,4
1011736,4
1011738,4
1011739,4
1011740,4
1011742,4
1011743,4
1011744,4
1011747,4
1011749,4
1011751,4
1011753,4
1011756,4
1011757,4
1011761,4
1011762,4
1011765,4
1011767,4
1011768,4
1011770,4
1011776,4
1011777,4
1011778,4
1011779,4
1011780,4
1011782,4
1011783,4
